Unnamed: 0,Density_@5mi,State/Province_Encoded,Price_Range_Encoded,Instagram_Followers,Facebook_Followers,Google_Review_Score,OpenTable_Review_Score,TripAdvisor_Review_Score,Facebook_Review_Score,DoorDash_Review_Score,Google_Total_Reviews,TripAdvisor_Total_Reviews,OpenTable_Total_Reviews,Facebook_Total_Reviews,DoorDash_Total_Reviews,Tech_Preferred_Google,Tech_Preferred_Facebook,Tech_Preferred_Toast,Tech_Preferred_Instagram,Tech_Preferred_DoorDash,Tech_Preferred_OpenTable,Tech_Preferred_Square,Tech_Preferred_Stripe,Tech_Preferred_SpotOn,Tech_Preferred_Aloha,Tech_Preferred_Heartland,Tech_Preferred_Clover,Tech_Preferred_Symphony,Tech_Preferred_Deliverect,Tech_Competitor_ezCater,Tech_Competitor_Chownow,Tech_Competitor_Spothopper,Tech_Competitor_Menufy,Tech_Competitor_Olo,Tech_Competitor_Bentobox,Tech_Competitor_MailChimp,Tech_Competitor_HungerRush,Tech_Competitor_Incentivio,Tech_Competitor_Owner,Tech_Competitor_Klaviyo,Tech_Competitor_Chowly,Tech_Overlapping_Uber_Eats,Tech_Overlapping_Grubhub,Tech_Overlapping_Seamless,Tech_Overlapping_Postmates,Tech_Overlapping_Caviar,Tech_Overlapping_Paytronix,Cusine_North_American,Cusine_European,Cusine_Latin_American,Cusine_Asian,Business_Type_Restaurant,Business_Type_Drinking_Place,Business_Type_Quick_Service,Business_Type_Cafe
3794,932,4,1,760.0,905.0,4.3,0.0,0.0,0.0,4.6,408.0,41.0,0.0,212.0,238.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
8636,577,47,0,626.0,0.0,3.7,0.0,1.0,0.0,4.6,117.0,0.0,0.0,0.0,20.0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,0,1,1
6290,1130,4,0,394.0,116.0,4.4,0.0,0.0,0.0,4.6,298.0,5.0,0.0,0.0,1809.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0
7497,165,32,1,0.0,0.0,4.0,0.0,0.0,0.0,4.7,84.0,0.0,0.0,0.0,245.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
8585,8214,4,2,0.0,0.0,0.0,0.0,1.0,0.0,3.8,0.0,0.0,0.0,0.0,23.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
6890,66,2,0,0.0,8.0,4.1,0.0,3.5,0.0,4.3,1526.0,96.0,0.0,0.0,1558.0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
3056,3655,10,1,0.0,2800.0,4.1,0.0,0.0,0.0,4.0,731.0,48.0,0.0,782.0,93.0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
2608,262,4,0,0.0,3200.0,4.6,0.0,0.0,0.0,4.7,740.0,39.0,0.0,33.0,650.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5974,232,28,2,9832.0,224.0,4.1,0.0,0.0,0.0,4.5,931.0,21.0,0.0,24.0,4325.0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,1,1,0
1080,913,48,2,4282.0,8231.0,4.6,0.0,0.0,4.5,4.5,1525.0,51.0,0.0,488.0,300.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2023,214,29,2,9321.0,17000.0,4.3,0.0,4.0,0.0,0.0,2953.0,712.0,0.0,647.0,0.0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2609,222,5,1,0.0,0.0,4.3,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
7368,301,16,2,921.0,0.0,4.2,0.0,0.0,0.0,4.5,900.0,18.0,0.0,0.0,1216.0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
242,86,9,3,0.0,0.0,4.6,4.8,0.0,0.0,0.0,525.0,437.0,560.0,0.0,0.0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
5073,490,24,1,0.0,0.0,4.8,0.0,4.5,0.0,0.0,10.0,2.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1169,1654,44,3,4413.0,2073.0,4.6,4.9,4.5,4.7,0.0,1028.0,301.0,4986.0,161.0,0.0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
6110,788,9,2,983.0,0.0,4.5,0.0,4.5,0.0,4.5,3295.0,314.0,0.0,0.0,1979.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0
9157,1370,5,1,0.0,0.0,4.8,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
4395,268,48,0,0.0,533.0,4.2,0.0,0.0,4.4,4.7,861.0,65.0,0.0,56.0,52.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0
7864,36,10,0,3626.0,5000.0,4.7,0.0,4.5,0.0,0.0,879.0,44.0,0.0,586.0,0.0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
9194,2550,30,4,0.0,0.0,5.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7397,29,14,0,0.0,2400.0,4.3,0.0,2.5,0.0,4.6,133.0,2.0,0.0,35.0,760.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0
7515,308,44,1,0.0,0.0,4.7,0.0,5.0,0.0,4.8,223.0,1.0,0.0,0.0,73.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0
5851,806,10,0,0.0,0.0,4.6,0.0,0.0,0.0,4.5,394.0,0.0,0.0,0.0,1682.0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
7700,486,13,2,9152.0,4800.0,4.2,4.3,0.0,0.0,4.5,2182.0,103.0,164.0,778.0,990.0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,1,1,0
8013,575,10,0,472.0,2340.0,4.5,0.0,4.5,4.5,0.0,1786.0,72.0,0.0,200.0,0.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
6117,57,10,0,0.0,0.0,4.6,0.0,0.0,0.0,4.7,827.0,0.0,0.0,0.0,1171.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0
3070,246,10,2,175.0,12177.0,4.3,0.0,0.0,4.6,4.4,1462.0,177.0,0.0,471.0,1073.0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
8567,178,20,2,838.0,4801.0,4.7,0.0,4.5,4.8,4.9,822.0,415.0,0.0,175.0,107.0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
5709,339,10,2,3426.0,41.0,3.8,0.0,0.0,0.0,4.3,433.0,0.0,0.0,3.0,5217.0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0
7678,796,10,2,0.0,693.0,4.4,0.0,4.5,4.4,0.0,2374.0,22.0,0.0,25.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
6773,756,9,1,736.0,2632.0,4.6,0.0,0.0,5.0,4.6,600.0,7.0,0.0,69.0,559.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0
7458,131,9,1,0.0,0.0,4.5,4.6,0.0,0.0,0.0,286.0,28.0,279.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
4038,22,15,2,375.0,2225.0,4.4,0.0,0.0,4.7,0.0,796.0,66.0,0.0,71.0,0.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3233,283,50,0,0.0,1561.0,4.4,0.0,0.0,4.4,4.6,1524.0,57.0,0.0,136.0,82.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8679,366,45,0,0.0,6100.0,4.6,0.0,0.0,0.0,4.7,1110.0,13.0,0.0,563.0,267.0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
5992,1705,40,2,3348.0,6622.0,4.4,0.0,0.0,4.3,4.4,1350.0,155.0,0.0,240.0,4654.0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
4201,80,10,1,0.0,3078.0,4.3,0.0,0.0,4.4,4.5,666.0,21.0,0.0,58.0,360.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
3385,190,5,2,0.0,993.0,3.9,4.7,0.0,0.0,4.3,244.0,33.0,490.0,19.0,244.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
3326,422,46,0,0.0,2700.0,4.4,0.0,0.0,0.0,0.0,1068.0,189.0,0.0,542.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1887,431,9,1,1424.0,10000.0,4.0,0.0,4.0,0.0,0.0,3077.0,1849.0,0.0,376.0,0.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
5735,725,10,2,5197.0,2789.0,4.4,0.0,0.0,4.9,4.6,1395.0,14.0,0.0,79.0,3432.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,1,0,1,0
608,821,10,1,0.0,0.0,4.9,0.0,0.0,0.0,0.0,392.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2812,817,30,1,21307.0,4001.0,4.6,0.0,4.5,5.0,0.0,546.0,11.0,0.0,135.0,0.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
4268,1053,32,2,3992.0,0.0,4.7,0.0,0.0,0.0,4.8,325.0,4.0,0.0,0.0,84.0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
575,653,4,2,1302.0,850.0,4.2,0.0,0.0,4.4,4.6,1024.0,12.0,0.0,7.0,5876.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0
7816,306,7,2,3204.0,0.0,4.2,4.4,0.0,0.0,0.0,1793.0,364.0,281.0,0.0,0.0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
7059,1478,9,1,14945.0,0.0,4.4,0.0,0.0,0.0,0.0,433.0,0.0,0.0,0.0,0.0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
248,450,4,0,3737.0,3000.0,4.6,0.0,0.0,4.4,4.7,1449.0,28.0,0.0,568.0,2573.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
5615,842,33,1,3608.0,284.0,4.6,0.0,0.0,0.0,4.7,1081.0,44.0,0.0,24.0,7899.0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,1,0
4577,598,44,2,1200.0,6400.0,4.2,0.0,3.5,3.7,0.0,677.0,13.0,0.0,873.0,0.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
6957,284,48,2,0.0,120.0,4.2,0.0,0.0,0.0,4.6,643.0,42.0,0.0,19.0,2741.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0
417,748,44,1,945.0,0.0,4.6,0.0,0.0,0.0,4.4,1043.0,0.0,0.0,0.0,228.0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0
1488,9,4,4,1025.0,0.0,4.6,0.0,4.5,0.0,0.0,2680.0,200.0,0.0,0.0,0.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267,5346,13,0,182.0,6481.0,4.2,0.0,0.0,4.3,4.2,4239.0,140.0,0.0,466.0,4630.0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0
6731,239,35,2,0.0,0.0,4.3,0.0,1.0,0.0,4.6,324.0,0.0,0.0,0.0,3359.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
8786,3171,20,0,1801.0,0.0,4.5,0.0,4.0,0.0,4.0,218.0,1.0,0.0,0.0,10.0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
1745,66,10,2,939.0,4300.0,4.2,0.0,4.0,0.0,4.4,949.0,31.0,0.0,89.0,763.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0
1781,285,5,0,0.0,3584.0,4.6,0.0,0.0,4.7,4.7,1307.0,191.0,0.0,85.0,700.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1
8134,437,22,1,884.0,0.0,5.0,0.0,0.0,0.0,4.7,42.0,0.0,0.0,0.0,103.0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1
5087,6245,4,0,0.0,0.0,4.6,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0
6173,1222,18,1,0.0,49000.0,4.6,0.0,0.0,0.0,0.0,5958.0,1315.0,0.0,153.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
2575,1128,47,1,1698.0,0.0,4.3,0.0,4.5,0.0,0.0,791.0,2.0,0.0,0.0,0.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6322,1642,4,2,0.0,4238.0,4.4,4.6,0.0,4.5,4.6,1073.0,179.0,1469.0,233.0,2829.0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0
6747,516,20,0,0.0,1630.0,4.3,0.0,0.0,4.8,4.6,369.0,9.0,0.0,23.0,1939.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,1,0
349,1324,14,0,0.0,13104.0,4.5,0.0,4.0,4.5,4.6,3950.0,246.0,0.0,857.0,3936.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0
6997,2248,4,2,2478.0,77.0,4.1,0.0,0.0,4.5,4.7,145.0,25.0,0.0,16.0,3103.0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0
1654,124,48,2,0.0,2173.0,4.4,0.0,0.0,4.6,4.7,1057.0,56.0,0.0,212.0,1290.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0
7016,764,33,0,0.0,456.0,4.1,0.0,3.0,4.2,4.4,660.0,5.0,0.0,26.0,1880.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0,0
5985,858,9,1,0.0,0.0,4.2,2.7,1.0,0.0,0.0,2973.0,7.0,904.0,0.0,0.0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
4717,82,10,1,0.0,5100.0,4.4,0.0,5.0,0.0,0.0,49.0,1.0,0.0,55.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3840,855,32,3,4791.0,5900.0,4.2,3.9,0.0,0.0,4.8,556.0,55.0,6.0,770.0,122.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0
2635,175,45,3,4171.0,1700.0,4.5,4.8,0.0,0.0,0.0,997.0,643.0,2440.0,493.0,0.0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2872,22,10,2,0.0,9204.0,4.4,0.0,0.0,4.6,0.0,1596.0,463.0,0.0,255.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1573,231,14,1,0.0,7000.0,4.3,0.0,0.0,0.0,4.5,772.0,0.0,0.0,873.0,509.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
7636,1269,4,2,29620.0,12000.0,4.6,0.0,0.0,0.0,3.6,1782.0,28.0,0.0,35.0,18.0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0
2920,13,4,2,0.0,0.0,4.1,0.0,0.0,0.0,4.3,318.0,156.0,0.0,0.0,142.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0
1042,169,9,1,291.0,3500.0,4.4,0.0,0.0,0.0,0.0,3209.0,578.0,0.0,392.0,0.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
7063,105,44,0,24504.0,0.0,4.0,0.0,4.5,0.0,4.6,459.0,0.0,0.0,0.0,491.0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0
8065,562,47,0,0.0,542.0,4.1,0.0,2.0,3.8,0.0,708.0,3.0,0.0,52.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
1825,328,4,2,21419.0,14969.0,4.5,0.0,0.0,4.7,0.0,1923.0,549.0,0.0,945.0,0.0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
4692,233,21,1,0.0,1000.0,4.5,0.0,0.0,0.0,0.0,144.0,9.0,0.0,24.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
4164,846,2,0,0.0,1512.0,4.5,0.0,0.0,4.2,0.0,536.0,9.0,0.0,115.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0
6860,695,21,2,19174.0,836.0,4.4,4.4,0.0,0.0,4.3,1385.0,47.0,293.0,534.0,175.0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0
7883,5593,4,0,10386.0,4.0,4.4,0.0,4.0,0.0,4.6,95.0,1.0,0.0,0.0,582.0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,1,0,1,0
8090,1931,9,1,74251.0,0.0,4.6,0.0,0.0,0.0,4.9,482.0,0.0,0.0,0.0,61.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0
8893,1017,4,1,14079.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
374,4244,8,0,0.0,5600.0,4.8,0.0,0.0,0.0,4.8,924.0,44.0,0.0,465.0,1037.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0
5542,808,4,2,9424.0,38476.0,4.5,0.0,0.0,4.4,4.7,1305.0,97.0,0.0,282.0,5768.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0
9163,1587,4,4,0.0,0.0,5.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7099,1600,44,2,13809.0,1900.0,4.5,4.5,0.0,0.0,0.0,1328.0,67.0,623.0,953.0,0.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0
8710,344,50,2,1444.0,2300.0,4.3,0.0,0.0,0.0,0.0,633.0,60.0,0.0,531.0,0.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
4872,5741,4,1,943.0,0.0,3.1,0.0,0.0,0.0,4.7,43.0,0.0,0.0,0.0,3.0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0
4583,1978,35,1,0.0,0.0,5.0,0.0,1.0,0.0,4.7,4.0,0.0,0.0,0.0,135.0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0
7953,1242,28,1,0.0,0.0,4.2,0.0,0.0,0.0,0.0,264.0,0.0,0.0,0.0,0.0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
